Transaction,Vendor,Category,  Amount  
8001540011,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,166"
8001540010,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,166"
8001540012,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,166"
8001540155,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,166"
8001540197,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,162"
8001540196,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,162"
8001540198,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,162"
8001540036,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,162"
1900786840,S & G RESPONSE,Finance,"£3,158"
8001540167,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,157"
8001540168,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,157"
8001540187,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,157"
8001540169,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,157"
1900788012,AMEO LIMITED,People and Recruitment,"£3,150"
1900788014,AMEO LIMITED,People and Recruitment,"£3,150"
1900788013,AMEO LIMITED,People and Recruitment,"£3,150"
1900788015,AMEO LIMITED,People and Recruitment,"£3,150"
8001540065,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,144"
8001540153,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,144"
8001540151,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,144"
1900787376,THAMES WATER UTILITIES LTD,Energy and Utilities,"£3,144"
8001514222,HAZELDENE CARE & SUPPORT LTD,Social Care,"£3,143"
8001520870,HAIL LTD,Social Care,"£3,141"
8001521446,HAIL LTD,Social Care,"£3,141"
8001520980,HAIL LTD,Social Care,"£3,141"
8001540224,TACT,Children and Education,"£3,131"
8001539987,TACT,Children and Education,"£3,131"
8001540021,TACT,Children and Education,"£3,131"
8001540089,TACT,Children and Education,"£3,131"
8001540018,TACT,Children and Education,"£3,131"
5201115030,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£3,130"
8001540700,SILVER BIRCH CARE LTD,"Construction, Property and Fac Man","£3,127"
8001540703,SILVER BIRCH CARE LTD,"Construction, Property and Fac Man","£3,127"
8001540001,CORE ASSETS FOSTERING LTD,Children and Education,"£3,111"
8001540002,CORE ASSETS FOSTERING LTD,Children and Education,"£3,111"
8001540147,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,105"
8001525581,FOCUS CARELINK LTD,Social Care,"£3,105"
8001540203,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,105"
8001540177,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,103"
8001540000,TIME FOR CHILDREN LIMITED,Children and Education,"£3,100"
8001540039,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,100"
5201115780,INVESTEC ASSET FINANCE PLC,Finance,"£3,100"
8001540054,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,100"
8001540102,INTEGRATED FOSTERING SERVICES LTD,Children and Education,"£3,100"
8001540025,NEXT STEP FOSTERING SERVICES LTD,Children and Education,"£3,100"
8001540103,INTEGRATED FOSTERING SERVICES LTD,Children and Education,"£3,100"
8001540040,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,100"
8001540192,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,096"
8001540191,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,096"
8001543898,LANCAM NURSING HOME,Temporary Accommodation,"£3,095"
8001536054,TOWER ESTATES (LODGE) LIMITED,Temporary Accommodation,"£3,080"
5201115279,TRUSTMARQUE SOLUTIONS LIMITED,IT and Telecoms,"£3,080"
8001522052,ABBEYDALE,Temporary Accommodation,"£3,079"
8001540207,RYANCARE FOSTERING LTD,Children and Education,"£3,078"
8001540120,RYANCARE FOSTERING LTD,Children and Education,"£3,078"
1900787943,DAVID TAYLOR ASSOCIATES,Children and Education,"£3,075"
8001515549,NEW CENTURY CARE (FINCHLEY) LTD,Temporary Accommodation,"£3,065"
8001543908,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£3,057"
8001543872,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£3,057"
8001543873,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£3,057"
8001543916,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£3,057"
8001540100,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,056"
8001540101,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,056"
8001540210,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,053"
8001543941,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£3,050"
1900786599,SODEXO HEALTHCARE SERVICES LTD,Food and Drink,"£3,046"
8001540031,KENT HOMEFINDING AND FOSTERING LTD,Children and Education,"£3,041"
8001540035,KENT HOMEFINDING AND FOSTERING LTD,Children and Education,"£3,041"
8001540132,KENT HOMEFINDING AND FOSTERING LTD,Children and Education,"£3,041"
8001540146,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,037"
8001540093,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,037"
8001543927,BUPA CARE HOMES (ANS) LTD,Social Care,"£3,035"
8001543871,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£3,035"
8001540086,WELLCARE FOSTERING SERVICES LIMITED,Children and Education,"£3,034"
8001540087,WELLCARE FOSTERING SERVICES LIMITED,Children and Education,"£3,034"
8001540090,WELLCARE FOSTERING SERVICES LIMITED,Children and Education,"£3,034"
8001525321,SEVACARE (UK) LTD,Social Care,"£3,032"
5201116572,BALFOUR BEATTY WORKPLACE LTD,General,"£3,022"
8001543848,BROOKLAND HOMES LTD,Temporary Accommodation,"£3,021"
1900788483,CONNECT PUBLIC AFFAIRS LIMITED,General,"£3,021"
8001540178,NEXUS FOSTERING LIMITED,Children and Education,"£3,011"
8001540186,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,011"
8001540097,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,011"
8001535361,KISHARON,Social Care,"£3,004"
8001537027,ST ALEX LTD,Temporary Accommodation,"£3,002"
8001534561,NEXT STEP SUPPORT LTD,Temporary Accommodation,"£3,000"
5201115991,BTCV,People and Recruitment,"£3,000"
8001515539,LANCAM NURSING HOME,Temporary Accommodation,"£2,995"
8001520869,HAIL LTD,Social Care,"£2,991"
8001521445,HAIL LTD,Social Care,"£2,991"
8001520979,HAIL LTD,Social Care,"£2,991"
8001521122,HAIL LTD,Social Care,"£2,991"
8001521081,HAIL LTD,Social Care,"£2,991"
8001520459,HAIL LTD,Social Care,"£2,991"
8001519861,TURKISH CYPRIOT COMMUNITY ASSN.,Social Care,"£2,982"
5201114621,UK ASSETS LTD,"Construction, Property and Fac Man","£2,978"
1900786556,DSI BILLING SERVICES,General,"£2,978"
8001540110,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£2,977"
1900788562,S. ROBBINS BUILDING CONTRACTORS,"Construction, Property and Fac Man","£2,977"
8001537024,ST ALEX LTD,Temporary Accommodation,"£2,975"
8001522046,ASTON GRANGE LTD,Social Care,"£2,971"
5201117286,SAFER LONDON FOUNDATION,Children and Education,"£2,970"
1900786849,DVIP,Legal,"£2,970"
5201115651,VINCI CONSTRUCTION UK LTD,"Construction, Property and Fac Man","£2,967"
1900787980,TURKISH CYPRIOT COMMUNITY ASSN.,General,"£2,966"
5201117466,CGI IT UK LIMITED,IT and Telecoms,"£2,963"
8001515510,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£2,958"
8001515550,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£2,958"
8001515511,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£2,958"
5201116887,REDACTED PERSONAL DATA,Legal,"£2,950"
5201117904,NPS LONDON LTD,"Construction, Property and Fac Man","£2,940"
8001533883,PREMIER CAREWAITING LTD,Social Care,"£2,940"
8001515569,BUPA CARE HOMES (ANS) LTD,Social Care,"£2,937"
8001515509,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,937"
5201114611,REDACTED PERSONAL DATA,Sport and Leisure,"£2,933"
8001515486,BROOKLAND HOMES LTD,Temporary Accommodation,"£2,924"
8001519003,SHINE PARTNERSHIPS LTD,Social Care,"£2,906"
8001521862,CONSENSA CARE LTD,Social Care,"£2,897"
5201115889,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£2,897"
8001519002,SHINE PARTNERSHIPS LTD,Temporary Accommodation,"£2,884"
5201117487,VOLKERHIGHWAYS LTD,Public Realm,"£2,880"
5201116753,BE FUELCARDS LIMITED,Energy and Utilities,"£2,880"
8001543926,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,880"
8001543865,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,875"
5201116539,ARCHANT COMMUNITY MEDIA LIMITED,Communication,"£2,875"
1900788171,THAMES WATER UTILITIES LTD,Energy and Utilities,"£2,862"
1900787519,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£2,855"
8001539984,TACT,Children and Education,"£2,852"
8001517661,NEXT STEP SUPPORT LTD,Social Care,"£2,852"
8001517662,NEXT STEP SUPPORT LTD,Social Care,"£2,852"
8001529414,NEXT STEP SUPPORT LTD,Social Care,"£2,852"
8001540106,TACT,Children and Education,"£2,852"
8001534541,NEXT STEP SUPPORT LTD,Social Care,"£2,852"
8001517664,NEXT STEP SUPPORT LTD,Social Care,"£2,852"
8001529463,NEXT STEP SUPPORT LTD,Social Care,"£2,852"
8001534542,NEXT STEP SUPPORT LTD,Social Care,"£2,852"
8001517665,NEXT STEP SUPPORT LTD,Social Care,"£2,852"
8001540107,TACT,Children and Education,"£2,852"
8001540200,TACT,Children and Education,"£2,852"
8001529421,NEXT STEP SUPPORT LTD,Social Care,"£2,852"
8001529442,NEXT STEP SUPPORT LTD,Social Care,"£2,852"
5201115697,CAPITA SYMONDS LIMITED,"Construction, Property and Fac Man","£2,850"
8001534508,NTEC SUPPORT SERVICES LTD,Temporary Accommodation,"£2,848"
5201116725,UNITED GUARDING SERVICES LTD,General,"£2,842"
5201115682,CENTRE FOR ASSESSMENT LTD,Finance,"£2,836"
8001543826,BUPA CARE HOMES (BNH) LTD,Temporary Accommodation,"£2,835"
8001543909,BROOKLAND HOMES LTD,Temporary Accommodation,"£2,835"
8001521444,ST. MICHAEL'S SUPPORT & CARE LIMITE,Temporary Accommodation,"£2,829"
8001537061,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man","£2,812"
1900788591,DSI BILLING SERVICES,General,"£2,805"
8001543818,LIFE STYLE CARE (2011) PLC,Temporary Accommodation,"£2,804"
8001529382,NEXT STEP SUPPORT LTD,Social Care,"£2,800"
8001535901,NEXT STEP SUPPORT LTD,Social Care,"£2,800"
8001534543,NEXT STEP SUPPORT LTD,Temporary Accommodation,"£2,800"
8001529367,NEXT STEP SUPPORT LTD,Social Care,"£2,800"
8001529370,NEXT STEP SUPPORT LTD,Social Care,"£2,800"
8001521861,CONSENSA CARE LTD,Social Care,"£2,786"
8001539722,LONDON CARE PLC,Social Care,"£2,781"
8001543801,TOPCARE LTD,Temporary Accommodation,"£2,778"
1900788458,NPS LONDON LTD,"Construction, Property and Fac Man","£2,774"
8001521032,HAIL LTD,Social Care,"£2,758"
8001521466,HAIL LTD,Social Care,"£2,758"
8001520845,HAIL LTD,Social Care,"£2,758"
8001533862,SEVACARE (UK) LTD,Social Care,"£2,757"
8001515568,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,757"
1900787205,THE CO-OPERATIVE FUNERALCARE,General,"£2,750"
1900787087,M&J CONSULTANCY LTD,People and Recruitment,"£2,750"
1900788276,LIMESPRING SCHOOL LTD,Children and Education,"£2,750"
1900788650,TIMOTHY JAMES CONSULTING LTD,People and Recruitment,"£2,750"
1900788610,TIMOTHY JAMES CONSULTING LTD,People and Recruitment,"£2,750"
1900788611,TIMOTHY JAMES CONSULTING LTD,People and Recruitment,"£2,750"
1900788608,TIMOTHY JAMES CONSULTING LTD,People and Recruitment,"£2,750"
8001515463,BUPA CARE HOMES (BNH) LTD,Temporary Accommodation,"£2,744"
8001515551,BROOKLAND HOMES LTD,Temporary Accommodation,"£2,744"
8001543840,MULLINVAM LIMITED,Temporary Accommodation,"£2,743"
8001543902,ASH COURT COMMUNITY LIMITED,Temporary Accommodation,"£2,740"
8001543824,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,740"
8001535221,ONE HOUSING GROUP LTD,Social Care,"£2,736"
8001539006,LIFEWAYS COMMUNITY CARE LTD,Social Care,"£2,735"
1900788547,WING PARKING LTD,Public Realm,"£2,730"
8001539992,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£2,730"
8001543922,MAGICARE LTD,Temporary Accommodation,"£2,729"
8001540806,REDACTED PERSONAL DATA,Social Care,"£2,727"
8001540816,REDACTED PERSONAL DATA,Social Care,"£2,727"
8001543914,MAGICARE LTD,Temporary Accommodation,"£2,725"
8001543845,MAGICARE LTD,Temporary Accommodation,"£2,725"
8001515455,LIFE STYLE CARE (2011) PLC,Temporary Accommodation,"£2,714"
5201117293,PURDY CONTRACTS LTD,"Construction, Property and Fac Man","£2,701"
8001515588,PATERNOSTER HOUSE CARE CENTRE,Temporary Accommodation,"£2,701"
8001540140,SEAFIELDS FOSTERING LIMITED,Children and Education,"£2,700"
5201117365,SELECT DRINKS LIMITED,Food and Drink,"£2,694"
8001540225,FUTURE FOSTERING LTD,Children and Education,"£2,693"
8001515441,TOPCARE LTD,Temporary Accommodation,"£2,689"
8001539922,PASHUN OUTREACH SERVICES LTD,"Construction, Property and Fac Man","£2,688"
5201117117,FINANCIAL DATA MANAGEMENT LTD,Communication,"£2,679"
1900787007,NPOWER LIMITED,Energy and Utilities,"£2,678"
8001543832,NEWSTEAD NURSING HOME,Temporary Accommodation,"£2,676"
1900788411,TERSUS CONSULTANCY LTD,"Construction, Property and Fac Man","£2,670"
8001534243,PERSON CENTRED CARE HOMES DAY OPPS,Social Care,"£2,660"
8001515478,MULLINVAM LIMITED,Temporary Accommodation,"£2,654"
1900787379,THAMES WATER UTILITIES LTD,Energy and Utilities,"£2,653"
8001543913,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£2,652"
8001515544,ASH COURT COMMUNITY LIMITED,Temporary Accommodation,"£2,652"
8001515461,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,651"
8001535123,EXTRA MILE CARE COMPANY,Social Care,"£2,648"
8001534867,LONDON CARE PLC,Social Care,"£2,642"
8001515563,MAGICARE LTD,Temporary Accommodation,"£2,641"
8001517667,NEXT STEP SUPPORT LTD,Temporary Accommodation,"£2,640"
8001515556,MAGICARE LTD,Temporary Accommodation,"£2,637"
8001515483,MAGICARE LTD,Temporary Accommodation,"£2,637"
8001543813,ROSS WYLD CARE HOME,Temporary Accommodation,"£2,624"
8001543853,THE CONIFERS HEALTHCARE LTD,Temporary Accommodation,"£2,623"
8001528524,SILVER BIRCH CARE LTD,"Construction, Property and Fac Man","£2,622"
1900787471,PREMIER CAREWAITING LTD,General,"£2,620"
1900787397,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,617"
8001515442,ACORN LODGE CARE HOME,Temporary Accommodation,"£2,615"
1900787479,VAROSI ESTATES LIMITED,Temporary Accommodation,"£2,614"
8001543959,MAGICARE LTD,Temporary Accommodation,"£2,614"
8001539462,DILIGENT CARE SERVICES LTD,Temporary Accommodation,"£2,600"
8001521843,CUROCARE LTD,Social Care,"£2,600"
8001523004,NEXT STEP SUPPORT LTD,Social Care,"£2,600"
8001523002,NEXT STEP SUPPORT LTD,Social Care,"£2,600"
1900787604,KARTEROS LTD T/A ST MARKS DAY SERVI,General,"£2,600"
8001525901,NEXT STEP SUPPORT LTD,Social Care,"£2,600"
1900786560,DSI BILLING SERVICES,General,"£2,597"
8001515469,NEWSTEAD NURSING HOME,Temporary Accommodation,"£2,590"
8001525068,SEVACARE (UK) LTD,Social Care,"£2,588"
1900788474,SANCTURARY PERSONNEL LTD,Public Realm,"£2,588"
5201117377,REDACTED PERSONAL DATA,Sport and Leisure,"£2,574"
1900787270,CLIFFORD DEVLIN LTD,"Construction, Property and Fac Man","£2,570"
8001515555,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£2,567"
5201116285,ELEGANCE FURNITURE SUPPLIES LTD,General,"£2,565"
8001545525,AVONDALE NURSING HOME,Temporary Accommodation,"£2,552"
1900786865,RIDGE AND PARTNERS LLP,"Construction, Property and Fac Man","£2,551"
1900787029,VIRGIN MEDIA PAYMENTS LIMITED,IT and Telecoms,"£2,548"
8001540179,LONDON BOROUGH OF BARNET,Children and Education,"£2,546"
8001515450,ROSS WYLD CARE HOME,Temporary Accommodation,"£2,539"
8001515491,THE CONIFERS HEALTHCARE LTD,Temporary Accommodation,"£2,538"
8001544081,TURKISH CYPRIOT COMMUNITY ASSN.,Social Care,"£2,536"
1900788639,LION HEART RECRUITMENT LTD,People and Recruitment,"£2,535"
1900787524,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£2,531"
1900787919,PLEXUS LAW (OFFICE ACCOUNT),Finance,"£2,529"
1900788101,PEARSON EDUCATION LIMITED,General,"£2,528"
1900788478,AUDIOGO LTD,Communication,"£2,527"
5201116875,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£2,526"
8001543924,MAGICARE LTD,Temporary Accommodation,"£2,525"
8001534873,LONDON CARE PLC,Social Care,"£2,524"
1900787008,NPOWER LIMITED,Energy and Utilities,"£2,524"
8001526804,CIRCLE OF CARE SERVICE LTD,Social Care,"£2,522"
1900787146,EXTRA MILE CARE COMPANY,General,"£2,520"
8001543870,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£2,519"
5201117374,REDACTED PERSONAL DATA,Sport and Leisure,"£2,509"
5201115637,MOTT MACDONALD LIMITED,"Construction, Property and Fac Man","£2,506"
8001543945,BROOKLAND HOMES LTD,Temporary Accommodation,"£2,503"
5201117235,THE SELBY TRUST,General,"£2,500"
1900788367,REDACTED PERSONAL DATA,People and Recruitment,"£2,500"
5201116906,JOINT ASSOC OF NISSA TRUST (J A N T,Learning and Development,"£2,500"
1900787327,REDACTED PERSONAL DATA,Children and Education,"£2,500"
5201117236,THE SELBY TRUST,General,"£2,500"
1900787894,LONDON BOROUGH OF CAMDEN,General,"£2,500"
8001543899,ROSS WYLD CARE HOME,Temporary Accommodation,"£2,497"
8001543949,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,496"
8001543935,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,496"
8001543912,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,496"
8001543915,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,496"
5201115278,SNAP SURVEYS LTD,IT and Telecoms,"£2,494"
1900786864,LAKEHOUSE CONTRACTS LTD,"Construction, Property and Fac Man","£2,492"
8001543859,JENCARE HOMES LTD,Temporary Accommodation,"£2,489"
8001543930,MAGICARE LTD,Temporary Accommodation,"£2,486"
8001525088,SEVACARE (UK) LTD,Social Care,"£2,481"
8001521672,MSS HELEN LEY CARE CENTRE,Temporary Accommodation,"£2,480"
5201117498,LIGHTMAIN COMPANY LIMITED,"Construction, Property and Fac Man","£2,480"
1900788289,REDACTED PERSONAL DATA,Legal,"£2,480"
8001543929,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,478"
8001535802,MAPLE CARE AND SUPPORT SERVICES LTD,Temporary Accommodation,"£2,476"
8001529406,MAPLE CARE AND SUPPORT SERVICES LTD,Temporary Accommodation,"£2,476"
8001539615,LONDON CARE PLC,Social Care,"£2,474"
8001534875,LONDON CARE PLC,Social Care,"£2,472"
8001538962,SCOPE,Social Care,"£2,453"
1900786903,JOHN ROWAN AND PARTNERS LLP,"Construction, Property and Fac Man","£2,450"
8001518461,PERSON CENTRED CARE HOMES DAY OPPS,Social Care,"£2,448"
8001515565,MAGICARE LTD,Temporary Accommodation,"£2,444"
8001530810,TOWER ESTATES (LODGE) LIMITED,Temporary Accommodation,"£2,438"
8001515508,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£2,437"
8001517723,EBONYCARE,"Construction, Property and Fac Man","£2,436"
8001517666,EBONYCARE,"Construction, Property and Fac Man","£2,436"
8001523181,EBONYCARE,"Construction, Property and Fac Man","£2,436"
8001517814,EBONYCARE,"Construction, Property and Fac Man","£2,436"
8001523001,EBONYCARE,"Construction, Property and Fac Man","£2,436"
8001540648,EBONYCARE,"Construction, Property and Fac Man","£2,436"
8001522981,EBONYCARE,"Construction, Property and Fac Man","£2,436"
8001531282,DRS CARE HOMES LTD,Social Care,"£2,436"
1900786880,REDACTED PERSONAL DATA,Energy and Utilities,"£2,431"
8001543888,THE RED HOUSE NURSING HOME,Temporary Accommodation,"£2,430"
8001520862,CIRCLE OF CARE SERVICE LTD,Social Care,"£2,430"
8001525077,SEVACARE (UK) LTD,Social Care,"£2,429"
5201115218,CATCH 22,Social Care,"£2,425"
1900788166,LION HEART RECRUITMENT LTD,People and Recruitment,"£2,423"
8001515585,BROOKLAND HOMES LTD,Temporary Accommodation,"£2,422"
1900787187,SAPH LTD,General,"£2,417"
8001515540,ROSS WYLD CARE HOME,Temporary Accommodation,"£2,417"
8001515578,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,416"
8001515576,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,416"
8001515554,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,416"
8001515557,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,416"
8001515591,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,416"
8001528523,LC MITSIOU AND SON LIMITED,"Construction, Property and Fac Man","£2,412"
8001515497,JENCARE HOMES LTD,Temporary Accommodation,"£2,409"
8001515572,MAGICARE LTD,Temporary Accommodation,"£2,406"
8001543946,MAGICARE LTD,Temporary Accommodation,"£2,403"
1900787372,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,401"
8001526592,ESSEX COUNTY COUNCIL,General,"£2,395"
8001543806,BLACKBERRY HILL LTD,Temporary Accommodation,"£2,393"
8001543858,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£2,393"
8001543829,MAGICARE LTD,Temporary Accommodation,"£2,392"
8001543849,BUPA CARE HOMES (AKW) LIMITED,Temporary Accommodation,"£2,392"
8001523104,EXTRA MILE CARE COMPANY,Social Care,"£2,384"
8001515571,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,382"
8001537023,ST ALEX LTD,Temporary Accommodation,"£2,380"
5201116177,REDACTED PERSONAL DATA,Public Realm,"£2,380"
8001539005,SEVACARE (UK) LTD,Social Care,"£2,377"
5201117836,HASKONINGDHV UK LIMITED,People and Recruitment,"£2,374"
1900788098,VIRGIN MEDIA PAYMENTS LIMITED,IT and Telecoms,"£2,374"
1900788442,TRUST EDUCATION LIMITED,People and Recruitment,"£2,370"
8001527761,DRS CARE HOMES LTD,Social Care,"£2,357"
8001517761,EBONYCARE,"Construction, Property and Fac Man","£2,357"
8001528468,EBONYCARE,"Construction, Property and Fac Man","£2,357"
5201117432,WALLACESPACE LTD,General,"£2,354"
8001515617,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,353"
8001515624,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,353"
8001515625,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,353"
8001515626,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,353"
8001515615,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,353"
8001515623,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,353"
8001515622,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,353"
8001515620,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,353"
8001515619,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,353"
8001515618,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,353"
8001515614,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,353"
8001515616,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,353"
8001515621,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,353"
8001537026,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man","£2,349"
8001515581,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£2,341"
8001543887,ROSS WYLD CARE HOME,Temporary Accommodation,"£2,336"
5201116752,BE FUELCARDS LIMITED,Energy and Utilities,"£2,333"
8001540231,SUPPORTED FOSTERING SERVICES,Children and Education,"£2,330"
8001515528,THE RED HOUSE NURSING HOME,Temporary Accommodation,"£2,327"
8001515587,MAGICARE LTD,Temporary Accommodation,"£2,326"
8001534242,PERSON CENTRED CARE HOMES DAY OPPS,Social Care,"£2,326"
5201117431,PENNA PLC,People and Recruitment,"£2,320"
8001543815,THE CONIFERS HEALTHCARE LTD,Temporary Accommodation,"£2,318"
8001515443,BLACKBERRY HILL LTD,Temporary Accommodation,"£2,316"
8001539642,LONDON CARE PLC,Social Care,"£2,316"
8001515466,MAGICARE LTD,Temporary Accommodation,"£2,315"
8001515487,BUPA CARE HOMES (AKW) LIMITED,Temporary Accommodation,"£2,315"
1900786981,RIDGE AND PARTNERS LLP,"Construction, Property and Fac Man","£2,308"
8001515598,MAGICARE LTD,Temporary Accommodation,"£2,306"
1900787283,TRINITY COLLEGE LONDON,General,"£2,303"
8001537021,ST ALEX LTD,Temporary Accommodation,"£2,300"
8001539530,DILIGENT CARE SERVICES LTD,Temporary Accommodation,"£2,300"
8001543905,LANCAM NURSING HOME,Temporary Accommodation,"£2,297"
8001543834,BUPA CARE HOMES (BNH) LTD,Temporary Accommodation,"£2,297"
8001543921,MAGICARE LTD,Temporary Accommodation,"£2,297"
8001515496,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£2,297"
5201117352,REDACTED PERSONAL DATA,Sport and Leisure,"£2,288"
8001525323,SEVACARE (UK) LTD,Social Care,"£2,287"
8001525305,SEVACARE (UK) LTD,Social Care,"£2,287"
8001525118,SEVACARE (UK) LTD,Social Care,"£2,287"
8001525281,SEVACARE (UK) LTD,Social Care,"£2,287"
5201114916,BRIMALK LTD,IT and Telecoms,"£2,285"
8001543837,NEW CENTURY CARE (FINCHLEY) LTD,Temporary Accommodation,"£2,285"
8001540625,LC MITSIOU AND SON LIMITED,"Construction, Property and Fac Man","£2,281"
8001539012,MAISON MOTI LTD,Temporary Accommodation,"£2,277"
1900787589,AMEO LIMITED,People and Recruitment,"£2,275"
8001530562,SAPH LTD,Social Care,"£2,272"
8001515533,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,271"
8001539645,LONDON CARE PLC,Social Care,"£2,269"
8001540601,CORE OUTREACH & CARE SERVICES UK LT,Social Care,"£2,268"
1900787592,CASMACO LIMITED T/A MI-CASE,General,"£2,265"
8001522047,ASTON GRANGE LTD,Temporary Accommodation,"£2,265"
1900787903,OAKTREE SCHOOL,Children and Education,"£2,260"
8001543886,MULLINVAM LIMITED,Temporary Accommodation,"£2,256"
8001543868,MULLINVAM LIMITED,Temporary Accommodation,"£2,256"
